game_id,time_control,num_plies,white_s_att,black_s_att,white_lgbm_a0g,black_lgbm_a0g,white_detector_a3g_seed0,black_detector_a3g_seed0,white_cnn_bilstm_a4,black_cnn_bilstm_a4
2019-02_game_0007622,classical,37,628.4073,145.8769,0.572934,0.418398,0.44573,0.093671,0.795581,0.22214
2019-01_game_0001473,classical,49,169.5186,167.6925,0.394547,0.57614,0.157477,0.270796,0.832946,0.595915
2019-03_game_0007132,classical,100,248.2702,289.5582,0.519702,0.449807,0.347895,0.427927,0.478733,0.341484
2019-03_game_0010398,classical,56,101.7919,46.2045,0.524766,0.720794,0.178715,0.754061,0.057783,0.578966
2019-03_game_0020134,classical,100,35.314,111.7575,0.643687,0.447358,0.438777,0.436086,0.196446,0.649418
2019-02_game_0009356,classical,57,151.0089,54.34,0.566979,0.390213,0.160107,0.156658,0.735912,0.189892
2019-03_game_0003476,classical,55,724.0278,643.3479,0.682512,0.284006,0.895316,0.153475,0.780309,0.530015
2019-01_game_0007411,classical,77,211.3281,189.773,0.7768,0.309096,0.383764,0.287465,0.57543,0.677516
2019-03_game_0025912,classical,26,277.2096,266.4793,0.330291,0.337366,0.100105,0.134272,0.057713,0.462791
2019-04_game_0000017,classical,46,504.45,421.8856,0.414052,0.578229,0.18751,0.93124,0.425128,0.72826
2019-02_game_0003139,classical,77,205.4196,194.5411,0.600337,0.461113,0.195905,0.592806,0.466878,0.287041
2019-04_game_0007131,classical,20,400.1304,462.2946,0.089827,0.101319,0.032664,0.142073,0.047851,0.099912
2019-03_game_0009848,classical,100,206.6526,222.4835,0.543536,0.500977,0.643194,0.33812,0.244418,0.556002
2019-02_game_0029382,classical,100,281.4965,328.8076,0.472393,0.368789,0.478703,0.328159,0.336761,0.432706
2019-01_game_0006492,classical,38,262.4856,259.7956,0.520066,0.55002,0.180293,0.162842,0.310556,0.152042
2019-05_game_0013212,classical,24,435.5918,496.9859,0.320544,0.437822,0.039694,0.198607,0.054438,0.238069
2019-06_game_0014874,classical,61,240.6197,222.9366,0.602079,0.660539,0.838585,0.18543,0.813877,0.641492
2019-04_game_0011044,classical,26,304.974,371.3694,0.410616,0.418696,0.047216,0.213172,0.132596,0.269127
2019-03_game_0028657,classical,65,196.9283,204.5686,0.701661,0.34336,0.440276,0.226363,0.809126,0.383013
2019-01_game_0019610,classical,47,189.8372,189.7439,0.495573,0.684925,0.167208,0.213729,0.641325,0.169169
2019-04_game_0004429,classical,34,249.1771,255.595,0.261287,0.217552,0.074501,0.075766,0.417553,0.681975
2019-05_game_0027517,classical,37,264.9643,167.912,0.642103,0.384756,0.324472,0.100306,0.658498,0.299348
2019-02_game_0008490,classical,63,137.3785,143.067,0.776707,0.286924,0.23238,0.216059,0.805709,0.226685
2019-02_game_0003539,classical,72,148.8591,129.3095,0.36395,0.703385,0.221961,0.400415,0.282305,0.670921
2019-02_game_0008926,classical,54,344.1282,329.7106,0.356184,0.515191,0.193064,0.158143,0.119396,0.527998
2019-01_game_0002260,classical,28,200.5827,264.6588,0.151659,0.124068,0.054636,0.055319,0.078308,0.113516
2019-05_game_0019835,classical,49,388.7941,435.4493,0.415746,0.531559,0.290504,0.185895,0.779791,0.372725
2019-05_game_0017909,classical,29,291.6552,263.1364,0.435955,0.336312,0.498005,0.049221,0.474406,0.136508
2019-02_game_0028980,classical,68,467.7089,444.0471,0.468795,0.735564,0.194025,0.937409,0.830592,0.885464
2019-03_game_0019307,classical,37,555.9416,595.4998,0.358551,0.416903,0.282092,0.175367,0.694743,0.577838
2019-01_game_0019830,classical,66,469.0265,482.185,0.392185,0.433535,0.213077,0.248488,0.310244,0.652721
2019-04_game_0004192,classical,92,431.1153,543.0605,0.316475,0.497166,0.257063,0.781576,0.469133,0.65167
2019-01_game_0029773,classical,100,202.7402,188.0201,0.461741,0.540139,0.460219,0.409417,0.275629,0.480891
2019-04_game_0022589,classical,63,465.9721,424.4229,0.680336,0.361892,0.847866,0.230813,0.802066,0.478833
2019-05_game_0009174,classical,65,120.939,134.0177,0.516457,0.338627,0.164967,0.243784,0.580975,0.121813
2019-05_game_0023168,classical,83,239.7514,185.4186,0.705713,0.41397,0.811098,0.272307,0.619072,0.345632
2019-04_game_0015641,classical,100,229.7295,252.3969,0.518498,0.349505,0.506369,0.347731,0.320959,0.482683
2019-06_game_0012296,classical,46,272.6201,277.4647,0.321606,0.763143,0.127088,0.867873,0.32993,0.829772
2019-05_game_0010848,classical,81,325.0352,371.3522,0.726535,0.392058,0.882623,0.244096,0.598009,0.244952
2019-01_game_0020100,classical,43,42.2687,42.2528,0.524093,0.421639,0.577623,0.126515,0.700352,0.087535
2019-03_game_0009948,classical,46,57.4009,219.6187,0.362864,0.546532,0.135567,0.215828,0.058745,0.438725
2019-03_game_0008115,classical,73,169.6297,206.338,0.638305,0.440742,0.920082,0.188765,0.596751,0.104842
2019-06_game_0018151,classical,57,171.1004,161.8234,0.603398,0.359959,0.687297,0.19063,0.693557,0.234815
2019-01_game_0005727,classical,78,274.1896,308.0897,0.660747,0.450581,0.270059,0.34007,0.474105,0.564222
2019-06_game_0015886,classical,64,379.3216,250.9811,0.481949,0.443609,0.243248,0.763852,0.422848,0.609023
2019-02_game_0018323,classical,61,346.4307,322.3794,0.493135,0.583904,0.642334,0.274258,0.799472,0.22968
2019-04_game_0003085,classical,50,92.0522,112.4601,0.392004,0.626315,0.137818,0.636887,0.161775,0.40706
2023-05_game_0023599,classical,29,510.1172,508.108,0.383235,0.351354,0.609307,0.069888,0.391797,0.088355
2019-02_game_0029918,classical,41,384.393,383.2867,0.412516,0.260726,0.534156,0.153006,0.948758,0.782864
2019-01_game_0024341,classical,58,43.2736,236.2078,0.398606,0.38273,0.176956,0.817021,0.338805,0.712773
2019-04_game_0002760,classical,64,511.8242,505.0023,0.375177,0.690384,0.204031,0.861732,0.679263,0.848077
2019-05_game_0019465,classical,56,682.2689,557.0225,0.570277,0.523132,0.154321,0.801232,0.484208,0.814634
2019-05_game_0014141,classical,100,286.5639,176.5177,0.506954,0.474913,0.795176,0.279364,0.054794,0.407905
2019-01_game_0006090,classical,77,157.2698,147.3181,0.531151,0.64225,0.314225,0.325538,0.625558,0.700304
2019-06_game_0006143,classical,64,203.3542,187.3625,0.326625,0.740746,0.286507,0.461635,0.312509,0.858949
2019-03_game_0015945,classical,32,749.2402,752.6915,0.30063,0.684821,0.095019,0.716357,0.405482,0.631509
2019-01_game_0003688,classical,26,230.8144,237.8495,0.316648,0.325322,0.092545,0.224358,0.041784,0.226604
2019-03_game_0010381,classical,73,139.8973,141.1522,0.341565,0.663176,0.258928,0.515882,0.719761,0.186537
2019-03_game_0017059,classical,100,169.5847,170.0559,0.43079,0.433437,0.579477,0.308542,0.228915,0.517877
2019-05_game_0018766,classical,87,230.8267,284.0146,0.379554,0.530804,0.428037,0.385709,0.824181,0.791339
2019-02_game_0001729,classical,29,814.5767,769.6257,0.575868,0.483965,0.387371,0.067356,0.643516,0.197257
2019-04_game_0010488,classical,56,450.0475,611.7843,0.44246,0.583414,0.168326,0.675777,0.076147,0.246765
2019-03_game_0006696,classical,56,172.7975,184.1001,0.518804,0.758893,0.289105,0.661326,0.084306,0.671864
2019-06_game_0019016,classical,45,252.2722,255.3145,0.53642,0.425408,0.585655,0.146047,0.854272,0.72686
2019-04_game_0010906,classical,100,133.9611,128.6867,0.437433,0.393023,0.393156,0.364795,0.340133,0.572057
2019-01_game_0008975,classical,31,264.594,303.3051,0.683004,0.365042,0.682768,0.12563,0.811861,0.202557
2019-01_game_0005227,classical,100,167.1863,138.1948,0.560234,0.467482,0.458065,0.385474,0.448039,0.705826
2019-06_game_0022769,classical,47,178.6465,155.8171,0.449092,0.641982,0.54597,0.178473,0.767535,0.366028
2019-05_game_0025778,classical,20,277.2033,326.7118,0.076487,0.099202,0.038916,0.110804,0.074092,0.495064
2019-04_game_0004639,classical,73,213.4464,229.2221,0.60306,0.375148,0.743168,0.243418,0.80688,0.398226
2019-04_game_0001604,classical,24,546.3439,611.4648,0.317264,0.403539,0.073506,0.215986,0.090057,0.250027
2019-04_game_0024310,classical,72,339.765,207.472,0.363084,0.718404,0.183738,0.496116,0.165138,0.202413
2019-01_game_0009050,classical,100,236.9765,200.0436,0.536879,0.410528,0.514238,0.419871,0.502598,0.679721
2019-03_game_0002802,classical,60,722.2495,704.2082,0.350204,0.742426,0.169749,0.75794,0.27039,0.64137
2019-06_game_0007592,classical,61,276.9597,360.6875,0.754301,0.34938,0.812918,0.244181,0.826247,0.177541
2019-06_game_0026570,classical,61,219.5799,209.7888,0.715514,0.347009,0.861648,0.186945,0.592181,0.173067
2019-03_game_0009999,classical,39,456.9448,437.4442,0.535885,0.497055,0.78363,0.177429,0.713768,0.341666
2019-06_game_0024390,classical,49,330.381,355.9441,0.753182,0.300391,0.310392,0.186684,0.832072,0.666086
2019-06_game_0005867,classical,87,182.2921,145.9527,0.742185,0.343584,0.906958,0.226853,0.607306,0.216676
2019-06_game_0029099,classical,98,104.0551,33.9619,0.420282,0.601658,0.349329,0.602319,0.574226,0.620197
2019-02_game_0008779,classical,54,240.6181,316.46,0.433717,0.684088,0.188013,0.640454,0.705211,0.849848
2019-01_game_0019844,classical,68,71.3436,225.6791,0.312413,0.297826,0.32991,0.446181,0.562977,0.77156
2019-03_game_0007264,classical,56,77.4015,26.0157,0.358401,0.673153,0.142459,0.832478,0.405848,0.623957
2019-05_game_0028088,classical,63,337.7468,373.1256,0.702931,0.334233,0.775625,0.187562,0.601675,0.377175
2019-05_game_0023749,classical,51,195.745,211.753,0.297653,0.438467,0.288829,0.106003,0.63177,0.600693
2019-04_game_0011231,classical,52,697.6962,691.6815,0.325664,0.846779,0.168463,0.833597,0.258817,0.726594
2019-02_game_0008255,classical,51,591.7151,644.5811,0.456627,0.401182,0.216023,0.219556,0.748254,0.206031
2019-06_game_0013370,classical,45,232.6402,120.6669,0.394274,0.337302,0.864988,0.194544,0.562531,0.044347
2019-05_game_0020187,classical,98,311.4136,354.6961,0.348912,0.391313,0.353432,0.495663,0.227421,0.373362
2019-06_game_0007544,classical,30,54.6725,125.634,0.349646,0.558148,0.20558,0.894758,0.294782,0.496261
2019-03_game_0000797,classical,46,45.153,117.6706,0.275917,0.312836,0.175757,0.132322,0.042573,0.681935
2019-01_game_0017325,classical,63,211.4757,240.8652,0.465983,0.580816,0.655478,0.281763,0.800045,0.246066
2019-02_game_0000537,classical,57,198.1013,191.3916,0.405029,0.598532,0.265183,0.252196,0.766119,0.443794
2019-01_game_0024829,classical,100,463.3701,516.1474,0.512037,0.507197,0.287414,0.874138,0.366282,0.78888
2019-02_game_0020489,classical,77,362.5759,292.8414,0.579452,0.386447,0.365592,0.239964,0.565163,0.300653
2019-02_game_0026570,classical,67,143.3561,140.6266,0.563431,0.361093,0.774706,0.200094,0.688028,0.17905
2019-04_game_0028157,classical,75,228.3726,226.6686,0.40227,0.375383,0.372898,0.356786,0.644235,0.684789
2019-03_game_0020894,classical,56,372.5533,333.1697,0.74949,0.442215,0.194357,0.293469,0.605494,0.807382
2019-04_game_0028221,classical,31,294.4391,310.0581,0.444539,0.494755,0.131792,0.106284,0.441732,0.260588
2019-02_game_0023378,classical,21,104.6081,104.996,0.185055,0.080502,0.087862,0.072542,0.513659,0.049123
2019-04_game_0016802,classical,53,216.8847,218.814,0.665889,0.331126,0.235319,0.245491,0.451671,0.220067
2019-02_game_0017090,classical,64,49.3927,54.5661,0.385076,0.632694,0.191551,0.869627,0.460699,0.848526
2019-01_game_0027574,classical,46,474.1725,531.7062,0.320521,0.705156,0.108776,0.828639,0.334824,0.646249
2019-04_game_0018280,classical,80,226.609,219.1272,0.483279,0.53526,0.274653,0.540196,0.608967,0.625619
2019-01_game_0007276,classical,49,211.9265,301.697,0.369217,0.623105,0.286894,0.199359,0.668378,0.408932
2019-06_game_0025387,classical,60,121.6821,123.7555,0.486645,0.544562,0.391248,0.56849,0.40779,0.727689
2019-02_game_0007067,classical,100,80.4197,58.2271,0.399982,0.489447,0.325646,0.290484,0.089793,0.556146
2019-06_game_0029670,classical,100,203.2833,212.1437,0.477856,0.504156,0.391489,0.483493,0.730876,0.609681
2019-06_game_0006417,classical,32,229.2197,216.839,0.168039,0.26692,0.14234,0.113685,0.078537,0.592856
2019-01_game_0018936,classical,55,360.5574,372.1873,0.469585,0.389553,0.187476,0.235901,0.718277,0.412083
2019-06_game_0016105,classical,50,426.5657,431.9499,0.429264,0.643695,0.297564,0.366283,0.022917,0.564175
2019-03_game_0008770,classical,98,289.3355,356.9923,0.404361,0.765985,0.329714,0.904314,0.463957,0.344107
2023-05_game_0016563,classical,56,91.3966,82.4287,0.335238,0.698085,0.136794,0.893935,0.252727,0.770244
2019-05_game_0027687,classical,64,172.9842,196.7383,0.584573,0.425049,0.330958,0.414896,0.136577,0.754333
2019-06_game_0029684,classical,31,295.1835,237.1434,0.508448,0.456741,0.477822,0.097101,0.556946,0.102543
2019-04_game_0016516,classical,52,143.6899,144.2754,0.421283,0.614832,0.155039,0.836551,0.118037,0.510737
2019-03_game_0006307,classical,52,228.6423,187.7578,0.403258,0.534524,0.193302,0.221728,0.454409,0.865666
2019-03_game_0022689,classical,62,218.2817,217.1936,0.556703,0.428243,0.385181,0.25464,0.460456,0.697742
2019-03_game_0024759,classical,43,619.1429,618.7048,0.561708,0.666575,0.545281,0.182089,0.739361,0.389354
2019-01_game_0027807,classical,69,179.1468,70.7508,0.772351,0.534633,0.568481,0.259756,0.848976,0.233675
2019-06_game_0025879,classical,100,335.683,349.3307,0.598009,0.459855,0.65109,0.320148,0.4398,0.428304
2019-05_game_0002416,classical,100,129.372,170.032,0.499615,0.395457,0.607995,0.302472,0.22246,0.214531
2019-01_game_0000026,classical,47,392.7521,406.2703,0.435676,0.50318,0.743863,0.197197,0.810345,0.177032
2019-01_game_0019625,classical,36,486.8224,387.8109,0.651506,0.367595,0.176251,0.184341,0.144163,0.596243
2019-03_game_0008080,classical,64,234.0445,165.1835,0.371555,0.622123,0.305547,0.262392,0.273644,0.623608
2019-02_game_0016990,classical,46,190.0818,174.9617,0.470749,0.509767,0.132169,0.21302,0.18921,0.542208
2019-05_game_0002733,classical,36,179.0729,182.0697,0.480311,0.421726,0.120499,0.280119,0.035149,0.188123
2019-01_game_0023843,classical,33,409.3179,350.4659,0.376402,0.616406,0.179606,0.151654,0.745067,0.229148
2019-03_game_0016928,classical,100,226.5824,229.0583,0.420682,0.47964,0.436274,0.438069,0.522664,0.835081
2019-05_game_0002670,classical,57,151.7309,154.1005,0.785531,0.315007,0.815596,0.162384,0.76815,0.096198
2019-06_game_0024655,classical,79,303.5104,332.6163,0.748396,0.389354,0.716006,0.237496,0.585909,0.325584
2019-01_game_0021361,classical,92,160.2483,228.5476,0.437949,0.609353,0.30157,0.62482,0.43528,0.660815
2023-05_game_0006803,classical,41,313.644,304.3825,0.609851,0.311375,0.560544,0.075933,0.652175,0.080694
2019-01_game_0008739,classical,53,592.4587,423.2147,0.337341,0.601492,0.725604,0.184269,0.37495,0.188635
2023-05_game_0024886,classical,29,378.0271,254.9598,0.364799,0.269942,0.084781,0.083418,0.469273,0.153573
2019-03_game_0000316,classical,89,258.0871,323.5642,0.3787,0.397846,0.314603,0.253011,0.540595,0.396885
2019-06_game_0018668,classical,69,343.3413,333.8795,0.610488,0.501059,0.477001,0.307391,0.534858,0.069238
2019-01_game_0001206,classical,63,412.362,412.8709,0.252854,0.236852,0.279964,0.227024,0.426614,0.071639
2019-01_game_0001525,classical,44,628.4154,623.9607,0.35363,0.768628,0.138746,0.899015,0.535952,0.79213
2019-02_game_0013860,classical,36,367.6344,394.1763,0.39132,0.46272,0.212653,0.142275,0.216272,0.564209
2019-01_game_0009689,classical,47,441.9145,454.4555,0.592516,0.460194,0.816199,0.175877,0.805367,0.410181
2019-06_game_0000328,classical,30,145.7193,164.3988,0.17088,0.270294,0.056117,0.06548,0.08053,0.321817
2019-06_game_0023443,classical,67,89.6833,156.9366,0.315309,0.734222,0.399526,0.234673,0.762931,0.182682
2019-02_game_0014210,classical,40,766.6529,802.3115,0.386774,0.804274,0.156576,0.818531,0.217584,0.748363
2019-03_game_0005780,classical,60,129.2292,139.9295,0.396375,0.642574,0.31837,0.487006,0.521262,0.743977
2019-03_game_0007491,classical,52,117.0303,171.9142,0.375144,0.615088,0.197487,0.264794,0.286334,0.663645
2019-04_game_0017188,classical,49,378.9117,316.4334,0.704655,0.370919,0.91921,0.148443,0.718435,0.739726
2019-03_game_0020339,classical,40,502.3022,493.8469,0.26917,0.557389,0.531918,0.304218,0.079925,0.225115
2019-04_game_0001571,classical,62,109.8044,182.2149,0.383109,0.680029,0.197742,0.301138,0.127205,0.62148
2019-01_game_0028232,classical,26,287.3296,297.6166,0.389396,0.426122,0.069475,0.669498,0.101628,0.579385
2019-02_game_0002483,classical,98,595.673,642.0686,0.411355,0.413885,0.249614,0.917137,0.556242,0.571381
2019-05_game_0014455,classical,100,272.7921,272.0557,0.489756,0.457426,0.290344,0.441428,0.317078,0.639946
2019-02_game_0019888,classical,83,455.9219,459.9427,0.617862,0.353421,0.705308,0.229175,0.764285,0.606663
2019-03_game_0007750,classical,78,221.8841,201.938,0.382828,0.739111,0.255292,0.359579,0.661715,0.842031
2019-05_game_0011518,classical,70,107.8905,157.9851,0.386038,0.715667,0.203911,0.876837,0.318613,0.83965
2019-02_game_0004319,classical,22,610.2339,884.2465,0.165049,0.132734,0.036059,0.046347,0.043326,0.157908
2019-05_game_0013667,classical,30,347.0594,380.6169,0.426954,0.282738,0.135643,0.100342,0.138828,0.568852
2019-03_game_0026201,classical,52,536.4473,588.2509,0.34269,0.738294,0.162281,0.875147,0.451499,0.903108
2019-02_game_0008097,classical,100,135.9491,160.2337,0.397268,0.397884,0.412545,0.586824,0.399849,0.47635
2019-02_game_0014765,classical,49,220.9463,236.6793,0.331595,0.634151,0.185314,0.317046,0.789732,0.361506
2019-02_game_0017920,classical,100,412.6005,434.4588,0.541491,0.476248,0.450816,0.488062,0.474688,0.644699
2019-03_game_0002582,classical,48,403.2137,361.7134,0.582533,0.431057,0.345707,0.169555,0.296057,0.710818
2019-06_game_0022474,classical,46,221.9582,139.2361,0.411175,0.59769,0.202589,0.478953,0.41779,0.643028
2019-01_game_0018407,classical,42,438.8103,533.0268,0.311585,0.485952,0.121265,0.580892,0.565075,0.801116
2019-03_game_0023742,classical,31,413.8282,395.5132,0.529332,0.399626,0.330348,0.114857,0.794327,0.082711
2019-06_game_0022486,classical,59,397.1213,388.3186,0.809121,0.387348,0.565508,0.232754,0.843183,0.445897
2019-05_game_0016775,classical,61,32.0976,70.6586,0.447189,0.577118,0.453377,0.33522,0.735202,0.148402
2019-06_game_0002207,classical,71,360.4655,262.6307,0.40516,0.326711,0.862296,0.202197,0.690204,0.523102
2019-05_game_0025565,classical,63,218.8621,299.6959,0.52574,0.44161,0.249212,0.638216,0.568438,0.609581
2019-04_game_0007674,classical,100,542.7478,527.1274,0.515588,0.438736,0.556371,0.341963,0.553001,0.773196
2019-05_game_0017083,classical,33,114.4677,62.1688,0.465988,0.389333,0.224307,0.087757,0.640118,0.169631
2019-03_game_0014962,classical,60,183.2608,186.8525,0.50166,0.60437,0.191096,0.490845,0.428822,0.767139
2019-05_game_0020536,classical,46,192.5711,348.7751,0.406639,0.762662,0.110126,0.823625,0.642771,0.845735
2019-01_game_0010483,classical,100,80.1454,71.1867,0.454494,0.451431,0.410355,0.371047,0.448355,0.126767
2019-04_game_0016944,classical,23,663.3741,597.1192,0.361046,0.229565,0.130546,0.043468,0.704141,0.064746
